stock_id,QLIKE,RMSPE%,MAPE%,RMSE,MSE_rv,MAE_log,MSE_log_rv
stock_123,0.031155251869646794,30.171758086840374,21.345211197075184,0.0003974112208549716,1.5793567846143903e-07,0.19525922057573358,0.06480948516736663
stock_111,0.04094505097210066,30.818973559602224,22.297078965332418,0.00039097316794102526,1.5286001804984116e-07,0.20512548774782177,0.07429339063266867
stock_2,0.030026409944085314,30.88680067655108,22.02928191135253,0.00041498562936254324,1.7221307257742612e-07,0.19750684176967828,0.06507930276390166
stock_20,0.03262562243779084,31.220201166075533,22.420651370405903,0.00045074651271819155,2.031724187276108e-07,0.20210012162733917,0.06885669470258667
stock_113,0.03001721522358831,31.510910723691765,21.72494655996568,0.0005089243185250747,2.5900396198621174e-07,0.19341374995013214,0.06554034688116527
stock_101,0.032486725565830155,31.522700820826465,22.267087316764712,0.0006389709971398707,4.0828393518592054e-07,0.20128925409642281,0.06901309048163234
stock_93,0.03291737158010464,31.532486431081157,22.45448304469907,0.0003904042222605812,1.524154567588893e-07,0.2034883293230528,0.06958790786588188
stock_120,0.029546437854058423,31.70951685769839,21.128168334813925,0.0005713686844322153,3.2646217354980037e-07,0.19008289133945416,0.06358114136140684
stock_64,0.0347211183697955,31.878957691376552,22.783354841057992,0.0004198954033924141,1.7631214979007814e-07,0.20791100926603823,0.07275627887616776
stock_73,0.034573443175172,32.24085520285801,23.423339818174878,0.0006073177747165938,3.6883487948671547e-07,0.21289199900211325,0.07328627031389459
stock_67,0.03708339649522117,33.13062193210296,24.195804748295927,0.00042936161578313413,1.843513971079037e-07,0.21806379746175492,0.07797801348512687
stock_15,0.03565422799370224,33.23957967375185,23.57475943025008,0.000649996909593398,4.22495982480968e-07,0.2109111359368895,0.07523859131587214
stock_39,0.035544944594078746,34.28371774650857,23.453903605472558,0.00046896104869873124,2.1992446519661376e-07,0.20995446473174653,0.07607279363690242
stock_109,0.03592245297387755,34.562326606853325,24.710023086770146,0.0006474467655894059,4.1918731427218306e-07,0.21875090747426307,0.07831147851696035
stock_34,0.036517028003056604,34.90145790858896,25.12101914912846,0.0004288965364336037,1.8395223896474154e-07,0.2221858446540534,0.0797756463937878
stock_32,0.03594197678085844,34.97931164920188,22.710596262619386,0.00037483064740032187,1.4049801423054444e-07,0.2028797569645372,0.07628302664315918
stock_95,0.03336423542004851,35.056238449778,23.14113641913224,0.0005736337495299527,3.2905567859979256e-07,0.20565400769122177,0.07296328707479809
stock_99,0.044585206266839095,35.906796859043574,25.200533956373235,0.0004895565257881501,2.396655919417637e-07,0.22690038513046487,0.08951330191748932
stock_26,0.03504480189000667,36.30672677058649,23.570708762940434,0.0006694021128316715,4.480991886635058e-07,0.2074403017159741,0.07708248706184567
stock_17,0.043023777149742246,36.55828574275462,25.663345580903545,0.000765917211888779,5.866291754674806e-07,0.22842123180490434,0.08908009766703512
stock_52,0.036237211057926426,37.5787097779007,23.489014711308858,0.0006844079503118737,4.6841424245010016e-07,0.20748230638572826,0.078100821235802
stock_114,0.04369231406599817,38.00111237440152,26.727481613941507,0.0008054600721940098,6.487659278987795e-07,0.23496826737022156,0.09417541959822283
stock_53,0.04454603198875055,38.334778758070264,27.415385031178197,0.0004613634076141933,2.1285619388538024e-07,0.2407125706523559,0.0955777158755341
stock_125,0.04061927800560975,38.532748549030295,25.726609770597946,0.0003401459781061027,1.156992864217573e-07,0.22419683392165654,0.0890882731637127
stock_108,0.04125770057344104,38.87414724075005,24.97334384645819,0.0005371550112494197,2.8853550611036423e-07,0.21798723000708714,0.08807408562434643
stock_87,0.03861025072662952,38.91167152059599,25.817002264695027,0.0009918476212225696,9.8376170372487e-07,0.2235520113594534,0.08602751427342258
stock_124,0.02297930355123046,38.96757015300726,18.66154536928919,0.0006403273082142035,4.100190616448476e-07,0.16524577201167226,0.05134272619466772
stock_13,0.0427176541237177,39.0601284186267,25.328763701301188,0.00046036484453377077,2.1193579008260292e-07,0.22337852954364862,0.09079489190686066
stock_63,0.03532554951911515,39.42681711346899,23.25937081522667,0.0004785692321978363,2.2902851000642655e-07,0.20574382633924118,0.07593184248852308
stock_23,0.04480451587544977,39.4317365455029,27.748940476580003,0.0008349528460040195,6.971462550502118e-07,0.24370222416374018,0.09727766534631024
stock_46,0.04898316134709852,39.7829561562404,26.994601437593207,0.0003022946537999111,9.138205771600812e-08,0.23906216401862088,0.10128579089669836
stock_68,0.04527134010791907,40.47157217557982,27.98478438349478,0.0006054984643113203,3.6662839028336723e-07,0.24330383926076576,0.09923633315835406
stock_8,0.0431817411717251,40.87049795255395,26.75106910948041,0.0006569665072053776,4.316049915896335e-07,0.23445907168179791,0.0942343954770301
stock_86,0.041682864170496665,41.44251621345731,25.112445931617263,0.00040920128437214637,1.674456911318142e-07,0.22113869496269883,0.08891794066533004
stock_6,0.04323067087120353,42.9943870327076,26.843359097069875,0.001006520852294151,1.0130842261029442e-06,0.2324323071279444,0.09505804148436547
stock_22,0.05062535810448517,43.702833558015044,29.42072993846675,0.0009510772093277193,9.045478581026023e-07,0.2532760343385937,0.10983069849011212
stock_59,0.04801514452739259,44.45928588800916,28.675437749473577,0.0007671250656239039,5.884808663084789e-07,0.24519444954996564,0.1068612708447291
stock_94,0.051320095344547526,44.85456694241618,29.873255847013553,0.0007695189753348507,5.921594534003986e-07,0.2547303031463748,0.11301945920384794
stock_51,0.03582791266687934,45.71311854629962,24.364603613148955,0.0009102512925842222,8.285574156512472e-07,0.2104887873430953,0.0801991125358045
stock_62,0.047694741112483854,45.86481279881511,28.83622935046442,0.001122354939315004,1.259680609804786e-06,0.2452552421681899,0.10720843617577754
stock_100,0.04703682086995393,46.154438105963834,27.44001001332756,0.0009358363307754346,8.757896379992286e-07,0.23458796074726904,0.10306330813837958
stock_42,0.05236235411973856,46.50293326543711,28.516117063802053,0.0010067957779639496,1.0136377385260344e-06,0.24705843504852112,0.11031612183118135
stock_115,0.05415294502162984,47.21773599350932,30.65497685780219,0.0009239051993091961,8.536008173105654e-07,0.2618360618510589,0.11837538675321244
stock_28,0.05016933641483842,47.28918527913583,29.95171659026685,0.0005213315486613996,2.717865836296933e-07,0.2514003423461418,0.11264209482680923
stock_1,0.04546263175768565,47.3868356490169,27.479914995280414,0.0007151349855235345,5.114180475197459e-07,0.23229755562195872,0.1002550476246687
stock_81,0.05627492605778327,47.51540761387164,31.286505341791464,0.0009260594640913186,8.575861310331002e-07,0.26976784186569525,0.1214498804410337
stock_102,0.053033201435489265,47.96545837993539,30.20908307409253,0.000968872190671331,9.387133218562641e-07,0.25826028498587744,0.11710292060683897
stock_47,0.053962917956531006,48.452745585230176,29.44332999670898,0.00038010290021743976,1.44478214753709e-07,0.2496990184858979,0.11679633331591528
stock_122,0.04348763265497956,50.052461446431785,26.97038537952362,0.0008087348406505961,6.54052042482145e-07,0.23016847200978052,0.09591540157333557
stock_11,0.05262263397074318,51.96506813875175,31.640615854743544,0.001012654728744487,1.0254695996485707e-06,0.25984674197729646,0.12142464273420499
stock_21,0.05799117705341112,52.17902722945538,31.709234884268618,0.0005406158885865176,2.9226553899219e-07,0.26887622464805583,0.12790150021547791
stock_105,0.05100887700739255,52.55419844550896,30.819178372595434,0.0005550665100470662,3.080988305758299e-07,0.25564374197033063,0.11737373466312459
stock_58,0.07018403652843273,53.067923891176925,35.7857402810699,0.0008060227271484788,6.496726366798712e-07,0.3016541319419933,0.15226478478315403
stock_104,0.05231486036428878,54.08177350290323,31.34811846973132,0.0007989020425399173,6.382444735744519e-07,0.25753728399289866,0.12046797573127066
stock_82,0.06257473099776406,54.519665973191664,34.68551846643396,0.0007868402063796272,6.191175103755343e-07,0.28628178987100217,0.1416031656536952
stock_3,0.05560338037254991,57.41908070757097,33.693022760794896,0.0014239978889182625,2.0277699876436683e-06,0.27274830831142255,0.13001887055530653
stock_126,0.06085499143788857,58.46158960418695,35.36584100491359,0.0011710028561696172,1.3712476891574011e-06,0.2839275703618788,0.14229655907191258
stock_85,0.047687528720739614,58.98111908035845,29.331996250502012,0.0005310274774369579,2.8199018179305886e-07,0.24018507940178774,0.11092671604788833
stock_41,0.053469145993896836,59.091011229971436,29.910564492197782,0.0011278509377202794,1.2720477377165135e-06,0.2407592172416173,0.12117275455729802
stock_89,0.07009233853980487,59.095102522306355,37.055435804606006,0.0008364565360616979,6.996595367203345e-07,0.30092975686002493,0.1593083927059572
stock_55,0.057790187904498365,59.50632528895296,33.36966620194493,0.001051583123860568,1.105827066388351e-06,0.26982264659742156,0.13469052213429583
stock_19,0.06895218434009147,59.57639578324048,36.685272853752444,0.000634982920942432,4.0320330988858277e-07,0.29283217677650325,0.15690030707667404
stock_83,0.07522927876621814,61.112951126970096,39.50273236106894,0.0013092366136242322,1.7141005104542472e-06,0.3175115501533395,0.1722361194084162
stock_97,0.06958312740275585,61.968020558888796,38.93844123791873,0.0014379747723352622,2.067771445872649e-06,0.30825482208662525,0.1631085591258461
stock_40,0.07232086851965508,62.17670346023249,38.66479724437472,0.0013671397191803783,1.8690710117606036e-06,0.31079391119920896,0.16525992331409217
stock_70,0.05952427435550277,62.74754037801602,34.02400142864697,0.0008868666841762472,7.865325155017714e-07,0.27364078987727875,0.13888242868352696
stock_48,0.0566394196016311,64.38018037164642,33.12270489100551,0.0012855970665021925,1.652759817399043e-06,0.26350456054991017,0.13364533556696412
stock_66,0.06784534785290067,67.19650265290363,36.849665854960776,0.0008481460494006883,7.193517211139948e-07,0.2950202596040199,0.15638320708739292
stock_7,0.0681500316431246,67.25851659226768,37.916039545462525,0.0006876173561142822,4.728176284295957e-07,0.2983802148474332,0.1601947679994361
stock_107,0.06666503257206641,67.32423787384042,35.8676382351563,0.0017215838948479595,2.9638511069998703e-06,0.28715262497665806,0.1509440285448021
stock_74,0.06362451337746207,68.49221273708243,34.120108636318015,0.0008444098067383044,7.130279217158206e-07,0.26894396839622003,0.14554027108773912
stock_72,0.05882401795579903,68.864724414037,34.57457487570816,0.0008628423947860647,7.44496998240151e-07,0.276822696508114,0.13698926872276157
stock_118,0.05617146951591006,72.91639228897334,33.07705883677392,0.002334743422149867,5.4510268472720726e-06,0.26802473571118257,0.12934524232094283
stock_78,0.0600934717737286,75.09434996260798,34.110717779208954,0.001476570548433192,2.1802605845002978e-06,0.27565215387101216,0.138849759817339
stock_4,0.07695697604592949,77.11697183078181,40.881651971757385,0.0009767154044731208,9.539729813350918e-07,0.31468399643768696,0.18221562465524163
stock_90,0.07758752278163614,80.1908286217679,41.44046771538282,0.0013888138713568881,1.928803969273307e-06,0.31933869006512045,0.18345624621357626
stock_30,0.08391753959725651,80.80546989833952,44.76099437288955,0.0014646255263729428,2.14512793250322e-06,0.3330544851759764,0.20462987449356057
stock_116,0.07170722119711008,81.56928105017761,39.97139345508731,0.0014823854597317892,2.197466651224228e-06,0.29911254552831235,0.17605926553449555
stock_38,0.07750498864300513,83.10314953362709,42.86344145942487,0.0013641494105125541,1.8609036142017487e-06,0.3176249418718944,0.1916261773208733
stock_60,0.09491042731968445,85.01500458509817,46.250707290542735,0.0013796760569721681,1.903506022182269e-06,0.350868752388986,0.2217816233051935
stock_103,0.08472499388631974,88.73976866715583,45.7410283742681,0.0016883127903250458,2.8504000779751425e-06,0.3358506405087007,0.2087454746613337
stock_80,0.07162330753081704,90.17899111611256,36.25248509573636,0.003202733122120798,1.0257499451529634e-05,0.278058857740688,0.1611713235290847
stock_16,0.10314786084317563,92.04938069251213,50.53237923071669,0.0017611995562565133,3.101823876958139e-06,0.367464333242014,0.24907741832507072
stock_110,0.09725308228195179,92.6135269196203,47.65396740100378,0.0010427398653720615,1.087306426836145e-06,0.3470227307931491,0.23372445129984587
stock_9,0.08785999058988023,98.02889975661773,45.88755722098413,0.0020843766633982406,4.344626074919183e-06,0.3348057855581907,0.21286868738463033
stock_0,0.09369233607552227,102.78062171472955,48.64811817505556,0.0010884300907362666,1.1846800624201575e-06,0.34895850355098185,0.22941618789656956
stock_5,0.09284521454482024,103.42422836158971,47.811659797517265,0.0014472590344066468,2.0945587126716594e-06,0.3380146543135508,0.22887184404768224
stock_18,0.11532175588525027,105.6019073985327,56.061129610161075,0.002639388992822212,6.966374255431049e-06,0.3951796965947844,0.28120857160724944
stock_27,0.11166428709476893,121.42493051573196,58.58614182990206,0.0025671531024177925,6.590275051253296e-06,0.3874911335168296,0.2907899807728774
stock_37,0.12863813702306395,124.36001610166132,62.75800590458675,0.002256739341853379,5.0928724570688235e-06,0.41436836554114026,0.32667229982892027
stock_112,0.10482225203803927,128.74330370205897,55.698501970384164,0.00192858019783067,3.7194215794645865e-06,0.3741812894271469,0.26978990466135355
stock_75,0.10742432392263469,128.94921975379148,57.5115975420696,0.00271245946825428,7.357436366922292e-06,0.3789520245363407,0.28104853107585126
stock_33,0.12669410490093438,131.80055516299907,63.0525822432079,0.0027266238905971404,7.434477840775086e-06,0.41565008809940596,0.32398162197721636
stock_98,0.10954308795063848,135.74925174781396,57.80312916121518,0.0016530147197398237,2.7324576636765277e-06,0.38049645586970865,0.2831315402671191
stock_88,0.11514596649260515,144.2488258390442,60.152021954620025,0.0017644064229709873,3.1131300254212747e-06,0.38733196236338857,0.3009409388058613
stock_31,0.24134788038512067,237.10687027515095,81.06967739690937,0.0012483219906590077,1.5583077923628675e-06,0.4990248313055908,0.49767722725668045
