stock_id,QLIKE,RMSPE%,MAPE%,RMSE,MSE_rv,MAE_log,MSE_log_rv
stock_8,0.039616402098446,38.77333863515779,26.014424731564528,0.0006239044123268947,3.8925671572096784e-07,0.22699076683425318,0.08735744917744126
stock_68,0.042417708746355066,38.86314054219062,27.10609204204763,0.000734574106249709,5.395991175725588e-07,0.23554377388268075,0.09317020370536949
stock_86,0.043657764188482426,39.100368922077365,25.76132276682617,0.00041683976215580034,1.7375538731410418e-07,0.22768288326314398,0.09252773197697377
stock_85,0.0429877451155806,39.317361158956174,25.893981226441003,0.00047435677689647174,2.2501435178760904e-07,0.2288380133684669,0.09064803184395806
stock_26,0.03724108572419531,39.38508313592464,24.583978570883602,0.0007012548118718763,4.917583111734606e-07,0.21319163572329683,0.08265674810229456
stock_122,0.040680717821806274,40.22258186410445,26.104825908557537,0.0007952099977417836,6.323589405084874e-07,0.22444595723288852,0.08940557860490986
stock_63,0.037374684572029956,40.741744520244666,23.61342927588931,0.0005063088162191941,2.563486173812817e-07,0.20788057187003264,0.08094615717836501
stock_47,0.047528651313607,40.89981972869631,27.3342315683195,0.00035737442196865363,1.2771647747742931e-07,0.2396316411179608,0.10128033864266445
stock_94,0.04618417670137246,41.039817531011046,29.019124546060354,0.0007810844251775954,6.100928792550146e-07,0.24981681287514004,0.10218965638329716
stock_23,0.04250886955921902,41.57922387088502,27.52545293940018,0.0007691670979812866,5.916180246169541e-07,0.23682413684035725,0.09499142280553816
stock_95,0.034003578949829735,42.416481427770016,22.622600518777098,0.0006005526120177218,3.606634398013083e-07,0.20066967252887016,0.07394140594489904
stock_114,0.039497290513355834,42.504326106686705,26.344236229758877,0.0010844305227757922,1.1759895587277778e-06,0.22537293001137357,0.08929593022454585
stock_87,0.03805418481707055,43.121307641061556,25.63320226713274,0.0008475233426295803,7.182958163020169e-07,0.22020050708969785,0.08577169208556687
stock_78,0.05032124441119698,45.06046030948668,29.6445171915974,0.0009157854027902596,8.38662903963718e-07,0.25467710439073576,0.11135090122051879
stock_81,0.0536342286717192,45.35017566292662,29.566463649035974,0.0009143379561860224,8.360138981224326e-07,0.25620538393801906,0.11524372578189998
stock_115,0.05581517895571956,45.90788510047104,31.22102253673707,0.0005979029386563536,3.5748792405390337e-07,0.2682238137589237,0.12036498108316895
stock_102,0.04965011975930079,46.042557214091595,29.847939951882722,0.0008639291208881017,7.463735259184881e-07,0.25348993929703423,0.11117731498830247
stock_6,0.04363447101254414,46.35920510218032,27.05395329876697,0.0011371684499214907,1.293152083496846e-06,0.23189645953242483,0.09680969416789736
stock_41,0.045895899409114045,46.54992000406043,27.623002345923165,0.00035602409325356153,1.2675315497702066e-07,0.23365649742661174,0.10289579366380841
stock_105,0.048938174819920126,47.90280131622074,29.56106726475832,0.0005014779743278555,2.514801587359693e-07,0.2485797214640648,0.11086349332443218
stock_1,0.04392396724609712,48.493515564954166,28.16707150899271,0.0007979590271198051,6.367386089619859e-07,0.2363301093295351,0.10079385041709137
stock_22,0.051461354970385016,48.59275508823881,30.28289112304396,0.0008164391375271105,6.665728652860121e-07,0.2538691770925785,0.1161574085907317
stock_70,0.055025120089824235,48.764017997632166,31.361072547721303,0.0009871293557602052,9.744243650035577e-07,0.2635877866282065,0.12302028489302119
stock_107,0.05501210651851985,49.32070955468682,32.16673389050633,0.0006776346378333534,4.5918870239154005e-07,0.268194484393405,0.12421423428457148
stock_55,0.061397917622125396,49.96171448569077,33.58762475044399,0.0009691132693802743,9.391805288889242e-07,0.28242814392918547,0.13618773406256549
stock_28,0.0481992468341802,50.54242549892239,30.725402998350077,0.0008906357580347644,7.932320534901593e-07,0.252192681640173,0.11245910208116458
stock_11,0.055822280277224426,51.840019556984785,31.86606864251098,0.0010041910298995186,1.008399624530656e-06,0.2651223236502401,0.12545595911400642
stock_62,0.05276901534324246,52.79911435600362,31.811220776992126,0.0017566022921751824,3.085651612875105e-06,0.26046710810485896,0.12286320879118609
stock_82,0.05884961092125614,52.9630161467245,33.33576192391718,0.0007750393821780083,6.006860439268688e-07,0.27650610529761754,0.13353946453145127
stock_104,0.055588281880940664,54.36351308872468,32.019089412313036,0.0007526115086442406,5.664240829437598e-07,0.2635600684178298,0.12609913164342224
stock_100,0.04593839518231911,54.83792194785588,28.312520979087825,0.0016597844002695346,2.7548842553780984e-06,0.23494460104777762,0.1055559838287183
stock_21,0.057325165302876416,54.91481140428347,31.814436789683015,0.0004722340294629364,2.2300497858280147e-07,0.26282808241434186,0.12944359353360307
stock_126,0.06367241013681203,55.181961441567836,35.04263070097512,0.0010570060119264547,1.1172617092486685e-06,0.28537293745028175,0.14508314299749897
stock_48,0.05609165053587454,56.28250361617669,32.66889577657746,0.0008695833529014642,7.561752076433524e-07,0.2670884866511261,0.12867011034496803
stock_19,0.06688327431900383,56.525924668908644,34.729464573476754,0.0007807168472666618,6.09518795605996e-07,0.285831041687957,0.1491854434415313
stock_3,0.05236909648680849,59.332266826484435,31.3363935964425,0.0012659112150097843,1.6025312042875484e-06,0.25400155710589006,0.12219529084351383
stock_89,0.07911120676437798,64.0895770145979,37.64263090728955,0.0007789712770832692,6.067962505207395e-07,0.3021943914079876,0.17094978090908652
stock_4,0.0688687792649074,64.7507445182539,37.175322515454724,0.0012448841502464276,1.54973654753477e-06,0.2952262549999648,0.15963801898219573
stock_72,0.06644045443286264,65.52167390363947,37.11627205649955,0.0009779156869561259,9.563190907948715e-07,0.29072403085929144,0.1565997576964985
stock_74,0.06138437829672295,66.83954175122851,34.417529331604435,0.0006805156128794009,4.631014993726267e-07,0.2744763830670213,0.1428816450427555
stock_97,0.07333107918468779,67.59193157213382,39.97613031965555,0.0015509828229074625,2.4055477169540013e-06,0.31753449385821714,0.17048669193454102
stock_7,0.07049916135206385,68.67950884734957,39.1884240989023,0.000605515250243461,3.6664871827740115e-07,0.30692361670025065,0.1660840942008976
stock_40,0.0771583996886292,69.94827259220877,41.10595501575633,0.0014215677679332518,2.0208549188267276e-06,0.32106734261921743,0.18201848550947153
stock_116,0.07088605923307771,71.09597686885878,38.28926232460832,0.0013739802749878401,1.8878217960556609e-06,0.30233643151831147,0.16382962765763487
stock_38,0.0721024675858152,71.44448670104184,37.88405462159043,0.0013506922711223036,1.8243696112695263e-06,0.29475994505554676,0.16760808984606368
stock_118,0.05195489366537998,72.25518740817903,31.720500796915207,0.002343310225549139,5.491102813163158e-06,0.2569499217685023,0.1212556254420069
stock_66,0.07413352080098054,76.807538498714,40.0028732415637,0.0014401232575704595,2.073954996995352e-06,0.30573891567784517,0.17821972914286222
stock_9,0.08075890167690143,77.98675095075697,42.442118356347045,0.0017867769180576515,3.1925717549035995e-06,0.3263235729251194,0.19116518485693632
stock_83,0.08339529804293222,79.61622788021766,43.47631036845467,0.001835433859400168,3.368817452232596e-06,0.33120964306538664,0.19753083090101511
stock_0,0.0866530496927656,79.75170131743718,45.40821773165244,0.001295166491429534,1.6774562405218889e-06,0.345113548462037,0.20599180300653694
stock_59,0.048075414314027835,80.45019754384988,30.613888436004554,0.0008192832919269278,6.712251124306237e-07,0.2441932440887798,0.11328853831496019
stock_90,0.0787155406122133,81.01423565855744,42.659187840351734,0.0013655039350435314,1.8646009966193688e-06,0.32158033312127904,0.18813681716805475
stock_5,0.0791663391839452,85.48810728435755,43.03350405953548,0.0010794284441983796,1.1651657661445343e-06,0.31905201152404583,0.19512996842218894
stock_80,0.06311981101224226,87.70826838226438,35.87754097418516,0.0029066404904766418,8.448558940878291e-06,0.27244547830679705,0.15196944393665957
stock_42,0.04999572205434361,91.31003981232038,29.707436761915385,0.0015445496040332933,2.385633479319403e-06,0.24009626832446496,0.11099748760097622
stock_30,0.08346999166610722,93.3639505297251,44.55352930562192,0.001601770684552991,2.565669325893358e-06,0.3258007734192177,0.20448727567583752
stock_103,0.09085704310193422,95.56366965329916,48.74243758229649,0.0016612246023116819,2.759667179325606e-06,0.35148654854547634,0.22679497498317425
stock_60,0.11198599086254546,97.78873831313697,54.29057596906377,0.0019088483687104952,3.6437020947287187e-06,0.3861043993398862,0.27416066686622476
stock_16,0.10362167690890554,101.4673897929487,51.755576056344076,0.001370136375342274,1.877273687036065e-06,0.3619377102403512,0.2557223148300962
stock_110,0.10335326451875738,106.4740791947984,52.582537692253,0.00103270835296954,1.0664865422930596e-06,0.362531523914599,0.2602961068337675
stock_33,0.1177662947996472,108.11132175299821,56.91488146906922,0.002658503482065907,7.067640764156552e-06,0.39530080089888603,0.29136316569810816
stock_75,0.1083980920591875,108.3691631488463,54.20888000586764,0.0026811041280370954,7.188319345377553e-06,0.374926280101818,0.2698945398501291
stock_37,0.12519893019932232,110.00013722935329,61.400943818188246,0.002027534915255319,4.110897832579395e-06,0.42113179599099376,0.31569710923508837
stock_88,0.11346605013987036,117.97484126518745,57.95980492546325,0.001950805700320298,3.8056428804021684e-06,0.38919385029541154,0.29240619567162746
stock_18,0.11552436448223105,120.23860743550779,58.315210276605235,0.002588831738611493,6.702049770842204e-06,0.3959200154050952,0.2917821193387554
stock_58,0.08950091211840597,122.41807179000786,44.31632522783618,0.0010835327862266843,1.1740432988281617e-06,0.3228348338352355,0.20385502829989477
stock_112,0.09499929969120353,124.03828820121576,51.6396892086723,0.0016454850585960368,2.707621078062803e-06,0.35012139992068575,0.245331979538639
stock_27,0.10982038193341748,125.90545922814991,57.92389026971102,0.0018747250240722208,3.514593915882589e-06,0.3810249498317676,0.2877810502392474
stock_98,0.11353451127137508,150.69310626632088,60.45758844265543,0.0021472743697012976,4.610787218776104e-06,0.3848401086383907,0.2995466151407706
stock_31,0.27753233005471023,290.288681510007,96.38459524760586,0.0014162205318656938,2.0056805948779486e-06,0.5372307344021963,0.5914042456079807
